model,operation,feature,pixel4|gpu|float,pixel4|gpu|kernel,s10|gpu|float,s10|gpu|kernel,mi8se|gpu|float,mi8se|gpu|kernel,a03s|gpu|float,a03s|gpu|kernel,iphone7|gpu|float,iphone7|gpu|kernel,iphonexs|gpu|float,iphonexs|gpu|kernel
resnext26_16x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '2', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '205520896'}",766.4,convolution_2d_38_linked_:_add_39_linked_:_relu_40,681.12,convolution_2d_38_linked_:_add_39_linked_:_relu_40,2686.9376,convolution_2d_38_linked_:_add_39_linked_:_relu_40,8040.918,convolution_2d_38_linked_:_add_39_linked_:_relu_40,891.676,convolution_2d_38_linked_:_add_39_linked_:_relu_40,355.988,convolution_2d_38_linked_:_add_39_linked_:_relu_40
resnext26_16x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '102760448'}",390.3744,convolution_2d_41_linked_:_relu_42,437.277,convolution_2d_41_linked_:_relu_42,1242.0608,convolution_2d_41_linked_:_relu_42,3824.902,convolution_2d_41_linked_:_relu_42,440.867,convolution_2d_41_linked_:_relu_42,172.391,convolution_2d_41_linked_:_relu_42
resnext26_16x4d,CONV_2D_GROUP,"{'Input_shape': '14', 'Input_channel': 256, 'Output_shape': '14', 'Stride': '1', 'Kernel': '3', 'Filter': '256', 'Group': '16', 'FLOPS': '14450688'}",91.712,convolution_2d_grouped_43_linked_:_relu_44,72.9,convolution_2d_grouped_43_linked_:_relu_44,218.2016,convolution_2d_grouped_43_linked_:_relu_44,656.379,convolution_2d_grouped_43_linked_:_relu_44,82.473,convolution_2d_grouped_43_linked_:_relu_44,36.176,convolution_2d_grouped_43_linked_:_relu_44
resnext26_16x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 256, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '102760448'}",351.2576,convolution_2d_45_linked_:_add_46_linked_:_relu_47,377.395,convolution_2d_45_linked_:_add_46_linked_:_relu_47,1251.4304,convolution_2d_45_linked_:_add_46_linked_:_relu_47,4006.492,convolution_2d_45_linked_:_add_46_linked_:_relu_47,479.226,convolution_2d_45_linked_:_add_46_linked_:_relu_47,171.367,convolution_2d_45_linked_:_add_46_linked_:_relu_47
resnext26_16x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '205520896'}",723.7888,convolution_2d_48_linked_:_relu_49,810.016,convolution_2d_48_linked_:_relu_49,2446.5408,convolution_2d_48_linked_:_relu_49,7559.863,convolution_2d_48_linked_:_relu_49,771.371,convolution_2d_48_linked_:_relu_49,325.117,convolution_2d_48_linked_:_relu_49
resnext26_16x4d,CONV_2D_GROUP,"{'Input_shape': '14', 'Input_channel': 512, 'Output_shape': '7', 'Stride': '2', 'Kernel': '3', 'Filter': '512', 'Group': '16', 'FLOPS': '14450688'}",101.0176,convolution_2d_grouped_50_linked_:_relu_51,104.463,convolution_2d_grouped_50_linked_:_relu_51,272.2688,convolution_2d_grouped_50_linked_:_relu_51,630.629,convolution_2d_grouped_50_linked_:_relu_51,81.894,convolution_2d_grouped_50_linked_:_relu_51,44.875,convolution_2d_grouped_50_linked_:_relu_51
resnext26_16x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 512, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '102760448'}",368.0896,convolution_2d_52,395.022,convolution_2d_52,1402.6752,convolution_2d_52,3878.223,convolution_2d_52,388.715,convolution_2d_52,191.445,convolution_2d_52
resnext26_16x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '2', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '205520896'}",960.7168,convolution_2d_53_linked_:_add_54_linked_:_relu_55,820.74,convolution_2d_53_linked_:_add_54_linked_:_relu_55,3079.8336,convolution_2d_53_linked_:_add_54_linked_:_relu_55,7887.676,convolution_2d_53_linked_:_add_54_linked_:_relu_55,921.91,convolution_2d_53_linked_:_add_54_linked_:_relu_55,410.0,convolution_2d_53_linked_:_add_54_linked_:_relu_55
resnext26_16x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 2048, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '102760448'}",742.4512,convolution_2d_56_linked_:_relu_57,645.476,convolution_2d_56_linked_:_relu_57,1631.6288,convolution_2d_56_linked_:_relu_57,3787.222,convolution_2d_56_linked_:_relu_57,422.262,convolution_2d_56_linked_:_relu_57,225.176,convolution_2d_56_linked_:_relu_57
resnext26_16x4d,CONV_2D_GROUP,"{'Input_shape': '7', 'Input_channel': 512, 'Output_shape': '7', 'Stride': '1', 'Kernel': '3', 'Filter': '512', 'Group': '16', 'FLOPS': '14450688'}",95.5264,convolution_2d_grouped_58_linked_:_relu_59,100.382,convolution_2d_grouped_58_linked_:_relu_59,260.416,convolution_2d_grouped_58_linked_:_relu_59,627.625,convolution_2d_grouped_58_linked_:_relu_59,80.664,convolution_2d_grouped_58_linked_:_relu_59,43.449,convolution_2d_grouped_58_linked_:_relu_59
resnext26_16x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 512, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '102760448'}",412.9536,convolution_2d_60_linked_:_add_61_linked_:_relu_62,395.763,convolution_2d_60_linked_:_add_61_linked_:_relu_62,1420.0192,convolution_2d_60_linked_:_add_61_linked_:_relu_62,3910.5,convolution_2d_60_linked_:_add_61_linked_:_relu_62,471.492,convolution_2d_60_linked_:_add_61_linked_:_relu_62,191.735,convolution_2d_60_linked_:_add_61_linked_:_relu_62
resnext26_16x4d,MEAN,"{'Input_shape': '7', 'Input_channel': 2048, 'Output_shape': '2048', 'Stride': '-', 'Kernel': '0', 'Filter': '-', 'Group': '-', 'FLOPS': '100352'}",36.16,mean_63,22.131,mean_63,79.1424,mean_63,254.152,mean_63,20.781,mean_63,18.703,mean_63
resnext26_16x4d,FULLY_CONNECTED,"{'Input_shape': '-', 'Input_channel': 2048, 'Output_shape': '-', 'Stride': '-', 'Kernel': '-', 'Filter': '1000', 'Group': '-', 'FLOPS': '4096000'}",163.9936,fully_connected_64,300.341,fully_connected_64,481.792,fully_connected_64,959.406,fully_connected_64,173.348,fully_connected_64,79.512,fully_connected_64
resnext26_32x4d,CONV_2D,"{'Input_shape': '224', 'Input_channel': 3, 'Output_shape': '112', 'Stride': '2', 'Kernel': '7', 'Filter': '64', 'Group': '1', 'FLOPS': '236027904'}",1197.0688,convolution_2d_0_linked_:_relu_1,937.973,convolution_2d_0_linked_:_relu_1,4201.4592,convolution_2d_0_linked_:_relu_1,9789.0,convolution_2d_0_linked_:_relu_1,1427.836,convolution_2d_0_linked_:_relu_1,513.25,convolution_2d_0_linked_:_relu_1
resnext26_32x4d,MAX_POOL_2D,"{'Input_shape': '112', 'Input_channel': 64, 'Output_shape': '56', 'Stride': '2', 'Kernel': '3', 'Filter': '-', 'Group': '-', 'FLOPS': '1806336'}",131.7888,pooling_2d_2,86.155,pooling_2d_2,342.1952,pooling_2d_2,1489.148,pooling_2d_2,129.031,pooling_2d_2,53.672,pooling_2d_2
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 64, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '128', 'Group': '1', 'FLOPS': '51380224'}",161.856,convolution_2d_3_linked_:_relu_4,209.455,convolution_2d_3_linked_:_relu_4,613.3248,convolution_2d_3_linked_:_relu_4,1795.984,convolution_2d_3_linked_:_relu_4,210.574,convolution_2d_3_linked_:_relu_4,94.77,convolution_2d_3_linked_:_relu_4
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '56', 'Input_channel': 128, 'Output_shape': '56', 'Stride': '1', 'Kernel': '3', 'Filter': '128', 'Group': '32', 'FLOPS': '28901376'}",233.8048,convolution_2d_grouped_5_linked_:_relu_6,251.351,convolution_2d_grouped_5_linked_:_relu_6,798.8992,convolution_2d_grouped_5_linked_:_relu_6,2126.797,convolution_2d_grouped_5_linked_:_relu_6,286.23,convolution_2d_grouped_5_linked_:_relu_6,100.004,convolution_2d_grouped_5_linked_:_relu_6
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 128, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '205520896'}",576.256,convolution_2d_7,611.63,convolution_2d_7,2311.6032,convolution_2d_7,6317.179,convolution_2d_7,742.5,convolution_2d_7,324.086,convolution_2d_7
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 64, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '102760448'}",368.832,convolution_2d_8_linked_:_add_9_linked_:_relu_10,408.604,convolution_2d_8_linked_:_add_9_linked_:_relu_10,1304.3456,convolution_2d_8_linked_:_add_9_linked_:_relu_10,3425.176,convolution_2d_8_linked_:_add_9_linked_:_relu_10,479.812,convolution_2d_8_linked_:_add_9_linked_:_relu_10,173.176,convolution_2d_8_linked_:_add_9_linked_:_relu_10
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 256, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '128', 'Group': '1', 'FLOPS': '205520896'}",574.9504,convolution_2d_11_linked_:_relu_12,697.649,convolution_2d_11_linked_:_relu_12,2272.1536,convolution_2d_11_linked_:_relu_12,6058.789,convolution_2d_11_linked_:_relu_12,759.203,convolution_2d_11_linked_:_relu_12,335.961,convolution_2d_11_linked_:_relu_12
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '56', 'Input_channel': 128, 'Output_shape': '56', 'Stride': '1', 'Kernel': '3', 'Filter': '128', 'Group': '32', 'FLOPS': '28901376'}",239.4752,convolution_2d_grouped_13_linked_:_relu_14,151.567,convolution_2d_grouped_13_linked_:_relu_14,802.8928,convolution_2d_grouped_13_linked_:_relu_14,2121.547,convolution_2d_grouped_13_linked_:_relu_14,286.5,convolution_2d_grouped_13_linked_:_relu_14,100.582,convolution_2d_grouped_13_linked_:_relu_14
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 128, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '205520896'}",631.68,convolution_2d_15_linked_:_add_16_linked_:_relu_17,636.592,convolution_2d_15_linked_:_add_16_linked_:_relu_17,2407.296,convolution_2d_15_linked_:_add_16_linked_:_relu_17,6264.766,convolution_2d_15_linked_:_add_16_linked_:_relu_17,904.227,convolution_2d_15_linked_:_add_16_linked_:_relu_17,320.481,convolution_2d_15_linked_:_add_16_linked_:_relu_17
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 256, 'Output_shape': '56', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '411041792'}",1106.4704,convolution_2d_18_linked_:_relu_19,1211.389,convolution_2d_18_linked_:_relu_19,4535.4624,convolution_2d_18_linked_:_relu_19,11921.34,convolution_2d_18_linked_:_relu_19,1484.871,convolution_2d_18_linked_:_relu_19,656.453,convolution_2d_18_linked_:_relu_19
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '56', 'Input_channel': 256, 'Output_shape': '28', 'Stride': '2', 'Kernel': '3', 'Filter': '256', 'Group': '32', 'FLOPS': '28901376'}",236.0704,convolution_2d_grouped_20_linked_:_relu_21,143.374,convolution_2d_grouped_20_linked_:_relu_21,727.2448,convolution_2d_grouped_20_linked_:_relu_21,1503.676,convolution_2d_grouped_20_linked_:_relu_21,238.363,convolution_2d_grouped_20_linked_:_relu_21,80.652,convolution_2d_grouped_20_linked_:_relu_21
resnext26_32x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 256, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '205520896'}",600.5632,convolution_2d_22,536.996,convolution_2d_22,2409.9456,convolution_2d_22,6483.094,convolution_2d_22,783.793,convolution_2d_22,319.914,convolution_2d_22
resnext26_32x4d,CONV_2D,"{'Input_shape': '56', 'Input_channel': 256, 'Output_shape': '28', 'Stride': '2', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '205520896'}",753.0752,convolution_2d_23_linked_:_add_24_linked_:_relu_25,716.38,convolution_2d_23_linked_:_add_24_linked_:_relu_25,2737.6768,convolution_2d_23_linked_:_add_24_linked_:_relu_25,6665.875,convolution_2d_23_linked_:_add_24_linked_:_relu_25,1027.871,convolution_2d_23_linked_:_add_24_linked_:_relu_25,437.41,convolution_2d_23_linked_:_add_24_linked_:_relu_25
resnext26_32x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 512, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '256', 'Group': '1', 'FLOPS': '205520896'}",645.6576,convolution_2d_26_linked_:_relu_27,683.007,convolution_2d_26_linked_:_relu_27,2289.7152,convolution_2d_26_linked_:_relu_27,6235.515,convolution_2d_26_linked_:_relu_27,819.801,convolution_2d_26_linked_:_relu_27,316.137,convolution_2d_26_linked_:_relu_27
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '28', 'Input_channel': 256, 'Output_shape': '28', 'Stride': '1', 'Kernel': '3', 'Filter': '256', 'Group': '32', 'FLOPS': '28901376'}",139.5968,convolution_2d_grouped_28_linked_:_relu_29,107.989,convolution_2d_grouped_28_linked_:_relu_29,464.0768,convolution_2d_grouped_28_linked_:_relu_29,1288.89,convolution_2d_grouped_28_linked_:_relu_29,238.18,convolution_2d_grouped_28_linked_:_relu_29,79.293,convolution_2d_grouped_28_linked_:_relu_29
resnext26_32x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 256, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '205520896'}",618.9952,convolution_2d_30_linked_:_add_31_linked_:_relu_32,593.322,convolution_2d_30_linked_:_add_31_linked_:_relu_32,2464.2688,convolution_2d_30_linked_:_add_31_linked_:_relu_32,6423.496,convolution_2d_30_linked_:_add_31_linked_:_relu_32,964.84,convolution_2d_30_linked_:_add_31_linked_:_relu_32,323.52,convolution_2d_30_linked_:_add_31_linked_:_relu_32
resnext26_32x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 512, 'Output_shape': '28', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '411041792'}",1167.0656,convolution_2d_33_linked_:_relu_34,1059.64,convolution_2d_33_linked_:_relu_34,4733.5808,convolution_2d_33_linked_:_relu_34,12407.156,convolution_2d_33_linked_:_relu_34,1586.019,convolution_2d_33_linked_:_relu_34,611.926,convolution_2d_33_linked_:_relu_34
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '28', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '2', 'Kernel': '3', 'Filter': '512', 'Group': '32', 'FLOPS': '28901376'}",165.5808,convolution_2d_grouped_35_linked_:_relu_36,146.097,convolution_2d_grouped_35_linked_:_relu_36,540.4416,convolution_2d_grouped_35_linked_:_relu_36,1320.086,convolution_2d_grouped_35_linked_:_relu_36,155.141,convolution_2d_grouped_35_linked_:_relu_36,70.617,convolution_2d_grouped_35_linked_:_relu_36
resnext26_32x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '205520896'}",651.6992,convolution_2d_37,702.421,convolution_2d_37,2396.3008,convolution_2d_37,7700.996,convolution_2d_37,746.867,convolution_2d_37,328.211,convolution_2d_37
resnext26_32x4d,CONV_2D,"{'Input_shape': '28', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '2', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '205520896'}",764.5312,convolution_2d_38_linked_:_add_39_linked_:_relu_40,682.585,convolution_2d_38_linked_:_add_39_linked_:_relu_40,2688.8576,convolution_2d_38_linked_:_add_39_linked_:_relu_40,8049.074,convolution_2d_38_linked_:_add_39_linked_:_relu_40,898.301,convolution_2d_38_linked_:_add_39_linked_:_relu_40,358.629,convolution_2d_38_linked_:_add_39_linked_:_relu_40
resnext26_32x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '512', 'Group': '1', 'FLOPS': '205520896'}",717.6448,convolution_2d_41_linked_:_relu_42,811.065,convolution_2d_41_linked_:_relu_42,2447.4496,convolution_2d_41_linked_:_relu_42,7551.515,convolution_2d_41_linked_:_relu_42,770.078,convolution_2d_41_linked_:_relu_42,325.449,convolution_2d_41_linked_:_relu_42
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '14', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '1', 'Kernel': '3', 'Filter': '512', 'Group': '32', 'FLOPS': '28901376'}",133.3632,convolution_2d_grouped_43_linked_:_relu_44,128.07,convolution_2d_grouped_43_linked_:_relu_44,452.736,convolution_2d_grouped_43_linked_:_relu_44,1257.508,convolution_2d_grouped_43_linked_:_relu_44,152.816,convolution_2d_grouped_43_linked_:_relu_44,62.637,convolution_2d_grouped_43_linked_:_relu_44
resnext26_32x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 512, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '205520896'}",665.1008,convolution_2d_45_linked_:_add_46_linked_:_relu_47,721.234,convolution_2d_45_linked_:_add_46_linked_:_relu_47,2429.4784,convolution_2d_45_linked_:_add_46_linked_:_relu_47,7742.129,convolution_2d_45_linked_:_add_46_linked_:_relu_47,910.574,convolution_2d_45_linked_:_add_46_linked_:_relu_47,329.375,convolution_2d_45_linked_:_add_46_linked_:_relu_47
resnext26_32x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '14', 'Stride': '1', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '411041792'}",1291.392,convolution_2d_48_linked_:_relu_49,1427.825,convolution_2d_48_linked_:_relu_49,4784.9216,convolution_2d_48_linked_:_relu_49,15064.965,convolution_2d_48_linked_:_relu_49,1522.887,convolution_2d_48_linked_:_relu_49,624.687,convolution_2d_48_linked_:_relu_49
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '2', 'Kernel': '3', 'Filter': '1024', 'Group': '32', 'FLOPS': '28901376'}",188.0832,convolution_2d_grouped_50_linked_:_relu_51,158.708,convolution_2d_grouped_50_linked_:_relu_51,524.3264,convolution_2d_grouped_50_linked_:_relu_51,1197.527,convolution_2d_grouped_50_linked_:_relu_51,143.535,convolution_2d_grouped_50_linked_:_relu_51,67.797,convolution_2d_grouped_50_linked_:_relu_51
resnext26_32x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '205520896'}",717.6832,convolution_2d_52,768.118,convolution_2d_52,2783.4368,convolution_2d_52,7594.176,convolution_2d_52,780.922,convolution_2d_52,372.293,convolution_2d_52
resnext26_32x4d,CONV_2D,"{'Input_shape': '14', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '2', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '205520896'}",959.8208,convolution_2d_53_linked_:_add_54_linked_:_relu_55,815.055,convolution_2d_53_linked_:_add_54_linked_:_relu_55,3078.08,convolution_2d_53_linked_:_add_54_linked_:_relu_55,7886.422,convolution_2d_53_linked_:_add_54_linked_:_relu_55,921.137,convolution_2d_53_linked_:_add_54_linked_:_relu_55,406.133,convolution_2d_53_linked_:_add_54_linked_:_relu_55
resnext26_32x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 2048, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '1024', 'Group': '1', 'FLOPS': '205520896'}",715.0208,convolution_2d_56_linked_:_relu_57,911.447,convolution_2d_56_linked_:_relu_57,2893.5296,convolution_2d_56_linked_:_relu_57,7503.523,convolution_2d_56_linked_:_relu_57,957.41,convolution_2d_56_linked_:_relu_57,367.926,convolution_2d_56_linked_:_relu_57
resnext26_32x4d,CONV_2D_GROUP,"{'Input_shape': '7', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '1', 'Kernel': '3', 'Filter': '1024', 'Group': '32', 'FLOPS': '28901376'}",178.4192,convolution_2d_grouped_58_linked_:_relu_59,142.495,convolution_2d_grouped_58_linked_:_relu_59,498.1632,convolution_2d_grouped_58_linked_:_relu_59,1183.035,convolution_2d_grouped_58_linked_:_relu_59,141.949,convolution_2d_grouped_58_linked_:_relu_59,70.231,convolution_2d_grouped_58_linked_:_relu_59
resnext26_32x4d,CONV_2D,"{'Input_shape': '7', 'Input_channel': 1024, 'Output_shape': '7', 'Stride': '1', 'Kernel': '1', 'Filter': '2048', 'Group': '1', 'FLOPS': '205520896'}",723.1232,convolution_2d_60_linked_:_add_61_linked_:_relu_62,769.612,convolution_2d_60_linked_:_add_61_linked_:_relu_62,2798.4256,convolution_2d_60_linked_:_add_61_linked_:_relu_62,7621.914,convolution_2d_60_linked_:_add_61_linked_:_relu_62,937.356,convolution_2d_60_linked_:_add_61_linked_:_relu_62,386.457,convolution_2d_60_linked_:_add_61_linked_:_relu_62
resnext26_32x4d,MEAN,"{'Input_shape': '7', 'Input_channel': 2048, 'Output_shape': '2048', 'Stride': '-', 'Kernel': '0', 'Filter': '-', 'Group': '-', 'FLOPS': '100352'}",36.0704,mean_63,22.007,mean_63,78.016,mean_63,210.265,mean_63,21.027,mean_63,19.738,mean_63
resnext26_32x4d,FULLY_CONNECTED,"{'Input_shape': '-', 'Input_channel': 2048, 'Output_shape': '-', 'Stride': '-', 'Kernel': '-', 'Filter': '1000', 'Group': '-', 'FLOPS': '4096000'}",164.928,fully_connected_64,262.967,fully_connected_64,481.4464,fully_connected_64,938.75,fully_connected_64,177.699,fully_connected_64,87.078,fully_connected_64
sepreresnet10,CONV_2D,"{'Input_shape': '230', 'Input_channel': 3, 'Output_shape': '112', 'Stride': '2', 'Kernel': '7', 'Filter': '64', 'Group': '1', 'FLOPS': '236027904'}",1196.8256,convolution_2d_1_linked_:_relu_2,935.914,convolution_2d_1_linked_:_relu_2,4205.248,convolution_2d_1_linked_:_relu_2,9753.148,convolution_2d_1_linked_:_relu_2,1427.606,convolution_2d_1_linked_:_relu_2,513.961,convolution_2d_1_linked_:_relu_2
