model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,pixel4|gpu|float|mean,pixel4|gpu|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,s10|gpu|float|mean,s10|gpu|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,onefusion|gpu|float|mean,onefusion|gpu|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,iphonexs|gpu|float|mean,iphonexs|gpu|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
mobilenetv3_large_w1,435221056,21873543,30945.04,146.1255569707093,37678.12,102.6576134536548,23180.36,58.38964291721607,19192.72,161.7342313797546,21214.0,73.01944946382436,159178.72,1679.243079961921,89033.72,908.8555669632002,64007.68,538.8869061315185,54200.56,889.6889380002428,10608.0,77.75514388128929,27027.0,67.88519720822795,18515.56,239.762228885202,67017.32,145.8392868879987,42419.8,148.0734952650203,24571.8,982.2640378228249,266552.6,6403.242666024769,132958.08,1265.426787135471,94647.08,3698.737394517215,83725.0,3968.845857425053,,,72215.28,185.5664883539051,44511.2,185.5439570560033,254932.2,7742.333555201559,130756.88,1977.311231344221,91485.08,1401.186266561302,78150.96,2019.060583142566,27575.23999999999,534.1036393809725,278231.84,903.2672552461979,170628.6,9209.862730790292,133682.6,818.8910550250259,121569.6,1070.403064270651,307587.0,709.5875421679837,180085.84,754.6641467566881,143475.16,519.8201750605684,131538.28,7013.281831040301,24197.6,236.355,21767.3,2336.49,17152.2,31.4573,13223.6,65.1156,83772.0,1993.96,56415.3,368.594,45897.3,350.392,43864.6,2379.56,3282.514554,8.927179377935897,30007.8,36.83476618630828,34932.0,54.64796428047435,18580.92,31.77410266238843,12908.24,27.63516600275815,17014.12,28.93070341350172,74949.72,205.5584627301926,41384.68,78.63165774673709,29451.36,68.00757604855505,23786.72,74.32658743679814,19393.92,27.9827375358452,10933.24,215.3156343603502,40104.52,49.82860222803766,21674.68,49.17700275535304,12869.92,222.4776698907106,93977.12,1960.578553794772,52057.72,501.9736662415669,34452.04,1065.310301461504,27836.92,1091.601206302008,42796.88,186.9362073007795,23028.2,134.6102522098521,97061.76,1091.950961536277,52643.32,985.7716457679234,37615.04,302.1634630460804,32116.56,538.5762029648173,69972.84,215.4828401520641,39786.72,156.378903948071,29273.56,154.3150232479003,24000.0,131.1573101279529,86516.92,225.1431402463775,48798.2,233.8681679921404,35639.2,177.9240287313661,29239.16,668.9396193977451,16544.2,188.922,13367.2,181.214,13476.2,72.1461,8716.12,69.3186,65833.5,1547.61,38496.3,1593.77,29039.4,1993.52,25007.8,1837.17
mobilenetv3_large_w3d4,286283776,17013322,21836.32,98.09331067916915,26998.28,98.72204211826252,16355.84,67.43036704630934,13596.8,55.16013052921468,15055.2,100.4442133723989,111113.88,938.6627219614081,61607.92,946.0767799708435,47282.12,673.2309749261393,40342.04,1224.199019114131,8390.88,29.60956602181126,18664.8,169.2881567032969,13374.92,73.37897246486898,46173.56,82.35488085110681,28656.96,89.28582418278951,282541.76,89168.12424864841,176884.52,4995.473896398619,93912.88,1178.644791953878,78001.08,23936.81597359181,62458.8,531.7992102288231,,,50447.36,168.6370967492028,31190.6,156.5983397102281,185697.48,4543.740997196032,89870.88,2166.266139143573,65746.92,719.9399930549768,59045.24,1223.397998363574,21250.24,72.8489505758319,202144.24,1008.891283736756,123889.4,521.8506299699178,99858.52,851.540304154771,88927.72,507.0059975976616,220409.68,458.2436661864515,134297.88,738.3701684114818,107412.16,617.1380837381533,96653.68,963.3554160329406,18016.6,2117.37,15927.1,346.235,12718.5,28.6295,10295.3,68.9392,58537.6,1968.23,43016.9,1436.6,36197.4,774.552,34173.1,1707.61,2545.379184,3.065606680873468,21460.36,40.95253838286462,24916.12,49.16854278906383,13405.4,30.01066477104431,9605.36,26.60808899564191,12426.88,29.71103498702124,54867.52,91.76278984425005,31520.8,70.60651528010712,23282.28,87.80638701142416,19082.76,115.5814102699911,14029.72,34.93367429859046,8165.88,231.1259950762787,28562.88,41.5011517912455,15944.4,55.31220480147216,9774.04,56.33292465334993,70309.56,1485.705921910524,37361.96,681.4995512837847,26924.8,1979.46427095818,21995.16,665.6286460181833,30658.28,226.5330916223941,16822.68,85.90074272088688,67537.68,990.2073205142447,40100.92,404.86382105592,29898.16,478.3311555815699,25752.36,340.6923398023501,51432.44,177.9092083058097,30285.52,232.9575274594062,22809.64,166.5172375461471,19108.36,202.5680883061298,63416.12,209.7343691434477,37044.4,196.8757984110795,27958.32,829.8762664397627,23212.4,232.947547744122,12002.5,114.86,9671.8,844.408,9620.56,110.016,6671.76,81.2341,47267.3,1091.19,29126.5,1533.58,22438.0,578.403,19871.7,357.245
mobilenetv3_large_w5d4,688181952,29744522,42928.72,109.6552853263353,52444.52,126.9044112708459,29889.56,59.04173439186894,23389.2,81.63136652047423,27305.52,93.04670655106497,234914.92,1919.940143233637,121001.52,807.4085518496817,87675.96,923.571999575561,72005.52,488.3007368415493,14106.92,39.53275097940947,38455.04,80.37386639947091,25354.12,174.1728612614491,93454.72,152.5777231446321,54119.6,202.0180189983062,32996.88,869.1626002078092,385786.16,9961.312036795154,196741.24,4361.115575446264,132401.32,805.388538284473,112903.52,6691.878343903153,,,102339.6,295.2386153605249,59276.0,258.3789465107403,399855.44,8567.161014385103,189195.36,4121.643738898354,130564.92,2187.170426281409,105800.84,2080.116202138717,38263.72000000001,48.22938523348603,435027.5217391304,636.2850652891508,252097.08,842.2084739540443,201451.48,741.531340942512,174496.92,889.783385774313,469170.9545454545,1939.767827655313,272379.0,1315.343179554294,215185.08,725.9748711904565,189078.16,10779.15247013419,32833.5,1460.91,26631.0,225.547,24071.6,29.4455,17339.5,66.8195,114814.0,1877.84,77238.2,1818.64,62176.9,2541.44,60785.3,5678.65,4916.185418999999,2.638347060467003,44975.72,43.69303834708683,52370.4,65.66764804681222,27012.84,35.4543988808159,18504.52,30.18227294290475,24902.32,28.67852157974675,107762.76,317.0046409754911,59193.88,114.794884903466,41146.96,94.85630395498235,32371.24,976.9631428052953,28189.4,49.80602373207482,15656.4,890.3990116795952,58318.52,69.4481792417915,31075.04,74.48945160222351,17754.56,34.9148449803232,133594.24,1687.255671912233,74084.56,658.9023648462646,48420.12,1102.000301996329,38514.48,1139.091466740051,62301.36,206.0281301181953,32910.32,257.1503404625395,138790.56,2123.129955136991,77851.68,505.2096372794169,53663.36,535.3675283391775,43083.28,1698.976833744357,100610.16,194.8161553875859,56950.72,374.5113637795254,40951.16,234.1639903998905,32708.8,187.9101913148938,124513.4,193.0413427222262,69735.92,191.0061611571732,49693.16,281.0215194606989,39970.08,505.7216562497595,23813.3,155.747,17137.4,975.363,19237.2,92.6129,11989.0,68.7494,96689.3,1767.04,53610.7,1717.5,39042.0,1463.85,33484.0,2607.7
mobilenetv3_large_w7d20,78575680,11771548,9319.32,44.70858530528561,11303.52,63.44706139767231,7810.2,37.65846518380695,7022.32,50.81788661485245,7464.6,134.8385701496423,42862.64,609.8469237439834,28118.64,428.1836876855539,23454.16,717.6703243133298,20426.28,582.9432576160393,5068.04,43.44497209114076,7224.68,41.19875726281073,5921.44,139.5429912249268,18962.24,78.99735691781086,12961.32,106.5445334120902,8794.16,239.6274909103711,68166.96,3383.356457484195,41481.32,604.9890392395552,34846.16,1799.87289951263,32422.4,3721.348422279214,,,20849.52,111.0492215191084,14090.04,89.20783822064068,70478.48,659.8185277786613,39180.4,1385.675690773278,29872.8,839.6087660333234,27574.12,593.751956291514,12405.68,207.5584698344059,72604.6,483.140890424315,47636.76,707.503344444392,39832.12,480.0203595682166,36160.76,404.130006804741,79601.72,719.3237112733042,52277.48,738.7178145949913,43688.96,351.2963967933631,40182.8,610.0240650990745,8643.4,976.648,9676.9,895.728,5366.0,20.1445,5318.8,85.0351,23858.9,377.096,20635.6,123.711,19110.3,237.272,18775.7,222.313,1146.122899,5.058102896602168,8661.04,37.41174147243082,10145.2,26.38787600395303,6120.92,29.18344736318861,4694.24,34.47814380154477,5542.72,23.44273021642317,25049.84,100.3165709142812,16353.88,61.44546850663603,13195.6,65.08947687606654,11586.68,65.48387282377242,6076.12,31.49516788334363,4109.8,430.0867819405753,12036.28,47.49864840182297,7445.16,50.53448723396726,4859.92,212.7742315225225,34015.4,1063.161135482294,19863.4,824.2429738857347,15539.48,937.5788444712263,15550.8,650.1297716610122,12908.28,53.09502424898212,7996.92,72.49326589415047,32992.48,238.0791666652082,21938.36,673.1937539817196,16834.92,319.2731645472259,15307.68,236.4356521339369,23174.64,117.0503754799616,15361.6,200.538475111386,12486.52,174.6159488706573,10971.0,148.5511359768077,28493.4,139.5888247676009,18646.6,143.5228204851061,15186.16,170.0900185196062,13506.92,552.7388475582297,5187.04,76.5974,5391.0,224.484,3971.72,48.6592,3390.0,62.0651,19518.7,267.884,14686.2,1188.08,12411.6,254.748,12181.1,1740.77
mobilenetv3_large_wd2,137888000,13323232,13509.96,76.3431621037536,16943.36,81.92039062406869,10889.72,75.20346800513923,9717.16,76.99593755517236,9616.72,131.1092735087797,62736.32,409.8118319424173,38054.72,698.23139545569,30288.56,706.7662742378134,26564.4,580.5775744894045,6193.959999999999,53.09538586355692,10599.04,96.34624227233773,8113.6,40.13676618762403,28007.16,78.9256257498159,17525.4,70.021139665104,12288.44,561.1539596224908,100627.12,3248.555387491492,55537.44,574.364767721698,43237.28,1697.045232632295,37649.16,2054.491794678187,8977.12,415.5984119315183,29888.28,115.3081159329212,19175.16,108.2370287840534,99197.44,3379.750334921206,53282.76,1870.579082102652,40633.64,595.8760193194555,36130.96,387.3230672190852,15159.12,2337.13059968843,110962.0,450.5166811562032,68783.44,540.6103276852931,56683.16,417.5831107695808,51349.2,517.092177469356,120987.48,395.9719303182992,75702.68,575.4727948391653,62303.16,731.4340806935373,58000.8,4856.393015397333,12361.3,649.676,12426.9,512.764,7831.8,20.634,7153.3,67.5397,34789.0,1105.7,27193.0,399.348,24882.0,1036.82,23389.7,513.694,1505.802132000001,2.966275890074891,12313.08,33.48422912357398,14441.88,41.40852086225733,8269.76,28.99831719255447,6171.56,37.10102963530797,7661.04,22.35259269078198,33394.04,95.63617725526255,20327.28,73.12975864858299,15954.32,243.7588513264698,13470.48,62.19332440061393,8434.16,26.93351815118107,5286.68,174.5565169221705,17066.2,63.02888226836963,10044.08,49.79551787058751,6392.76,299.480788031553,43296.96,1373.420969113258,24579.4,446.0734468672171,18740.96,727.9507389926877,16042.12,1699.211401091695,18259.52,290.2137308950078,10658.96,72.80575801404721,43830.0,275.2511580357111,27147.08,492.2027972289471,20034.64,354.1323910630034,17418.56,244.4914853323118,31165.36,169.3261657275685,19344.56,186.9301645000079,15321.36,171.3800175049589,13146.96,175.131146287575,38477.28,209.7939026759358,23574.44,159.882727022027,18564.6,173.4552391829085,15947.08,255.4141609229997,7217.44,294.741,6965.8,144.281,5610.72,83.411,4377.56,78.1266,27223.9,652.62,18703.4,1288.05,15528.3,1054.31,13932.4,185.287
mobilenetv3_small_w1,114505088,11765850,9136.68,43.85222457299059,11188.36,53.26303033061487,7550.32,42.41105516253987,6687.52,34.87247625276989,6752.52,138.6953842058199,48451.56,520.6215577557272,29074.72,570.9532744454663,23336.56,539.6910286450943,21019.64,1177.458105581681,5671.76,64.8406785899099,8421.16,40.43827889512609,6479.72,104.5510478187569,19361.56,64.66719724868243,12477.48,80.16139719341224,7971.32,279.6624708465546,70030.2,2946.484590151457,40528.68,693.4607541887284,30796.8,533.5102623192922,30199.68,2453.704003664664,,,21856.92,102.0901248897267,14157.96,84.61748282713212,73007.8,1604.382298580983,37704.56,720.1585425446261,30123.56,700.9099845201237,26853.08,548.2328643924952,13959.6,3118.521594345628,75660.88,414.4400868641932,49890.84,289.0391918062324,43785.12,344.1823144788238,40264.2,622.4999919678714,83458.56,599.0041121728632,54894.52,310.2987102776935,47659.36,564.1842876224046,44441.12,552.155580973334,8809.0,977.762,10251.3,1689.56,5679.6,73.5407,5178.8,35.142,26063.8,99.7294,21213.5,1158.97,18758.3,337.287,17991.2,754.056,1413.777073,4.875634999295496,10142.48,41.0191369972602,11885.88,34.8325365140123,6671.16,30.10339515735725,4989.84,25.7692529965461,6087.4,25.82556872558666,28744.52,152.0950018902659,17501.8,50.38571226052084,13671.32,74.70620857733311,11630.32,59.60048321951761,6872.4,17.8011235600453,4278.0,173.5195666200213,13825.76,51.71327102398378,8161.0,36.45490364820623,132129.36,3446.652890907351,36797.56,840.9823341783108,21695.08,537.5724635804926,15903.68,540.834075849516,14078.6,2319.57918597318,14795.64,64.62004642523866,8675.64,65.48763547418703,36613.2,270.1555107711112,22485.44,454.932793278304,17688.0,239.5150099680602,15643.0,302.8793819328084,26541.12,148.8627072170864,16471.4,130.6329208124812,12964.88,145.3837184831919,11199.68,166.5801236642595,32755.12,177.5311398036976,20103.68,170.5013126049181,15825.0,151.2013227455369,13757.32,192.5936073705459,6211.64,353.702,5968.52,109.985,4682.6,64.9541,3631.04,65.5204,23401.4,1217.94,15514.2,152.035,13510.5,1545.07,11790.6,234.418
mobilenetv3_small_w3d4,81631808,10321113,7483.6,48.57077310482097,9227.24,41.41234598522523,6697.64,37.87862721905323,5701.36,43.25540891033167,5764.84,79.84969880970122,37635.92,602.5244174305303,24542.36,351.0051714718745,19946.72,360.8325395526296,17827.2,1131.866458554188,4892.92,37.48971058837344,6284.12,42.73950865417149,4959.56,48.01506430277898,15132.64,65.95445701391226,10233.2,79.91745741701246,6910.64,163.2568234408596,51915.16,2043.439251458188,34030.76,832.0003499999264,25569.52,390.6190082420465,22859.88,338.7302549227039,7052.72,840.041403741506,17195.56,97.28435845499521,11630.48,79.00284551837356,54359.56,1257.818431412102,31701.2,1138.208416767334,23669.04,364.9782985329401,22947.76,518.3826602038305,12156.16,227.599845342654,59856.92,390.763244945069,40189.04,285.6346589614083,34143.48,466.8617885413198,31303.2,380.0713617204011,66276.68,236.318889638556,44326.4,298.8203473661056,37496.56,450.5278752752154,34408.96,492.5973999119362,8329.5,1722.62,9057.7,1229.03,4524.9,28.2753,4363.4,42.7181,20856.1,107.928,17167.7,66.426,16460.9,1681.94,15680.8,1483.59,1186.354195,4.552084378329144,7948.48,30.19022358314029,9317.28,40.65613852790253,5414.48,34.73340754950485,4070.32,33.75526033079881,5120.92,27.51860461578675,23396.52,65.92730542044018,14757.92,66.52513509944944,11727.4,99.88913854869307,10145.8,61.3436223253893,5558.2,21.84490787346104,3557.56,175.3989920153477,11063.44,55.86847411555107,6617.68,53.95903631459702,124411.2,5106.066603560905,30525.64,797.8624884026068,18895.56,495.1795698531998,13851.6,675.8763792292197,12032.72,880.574336214723,11888.48,49.72896138066831,7158.44,58.58879073679538,30474.84,681.1777260010782,19793.32,278.9865545147293,15363.92,359.548819494655,13483.16,344.5506848055886,21859.12,157.5932282809131,13979.4,151.7134140410794,11150.0,153.8971084848575,9763.96,197.9807020898754,27015.72,227.1305386776512,16993.28,156.9956738257459,13611.0,177.6159902711465,12044.88,594.6414933386334,4895.84,73.5531,4499.28,401.483,3754.48,55.6087,3053.12,45.708,18712.1,1029.03,13262.3,565.679,11203.0,187.923,10986.1,1188.79
mobilenetv3_small_w5d4,177192320,14545586,12780.2,45.13357951680766,15813.36,63.21321380850684,9761.64,36.66156570579058,8425.04,52.99772070570582,8875.24,164.8347730304501,65524.08,440.5420225131763,39697.92,520.7216469477719,30128.8,499.9719192114694,26246.76,428.3211206559864,7302.479999999999,62.17415540238564,11556.08,37.62331192226436,8558.72,57.80347394404596,27107.64,175.3601733575785,17414.8,128.405918866694,10910.28,248.3875230360817,109168.72,3580.331666424215,57984.84,609.3090959439224,45961.56,872.0596346580891,42070.24,3061.73598182469,,,31028.36,203.8556116470675,19500.8,124.1402432734848,104075.76,3620.313094526494,54219.08,1697.012125354442,41777.96,867.3750044819138,35973.64,538.8434934190076,18560.6,131.7576563240254,107211.4,459.436263261837,68137.16,293.7429733627683,57636.08,480.1301423572571,53607.72,431.2645146542897,118404.84,476.8584427269796,74680.36,430.3805646169445,63194.96,586.7737880989573,58852.08,824.7311765660371,11649.3,303.648,11856.4,1331.84,7783.3,27.7094,6655.3,100.941,36388.1,658.363,26990.8,163.211,23420.8,175.316,23059.9,2125.89,1864.341676,1.879104904366369,14172.12,40.37258475748116,16628.72,35.88595268346655,9094.44,32.4864033096925,6623.48,27.19576437609357,8323.84,38.09323299485094,39315.48,193.6334929706119,23116.88,78.49041724949613,17387.56,78.43982661888029,14629.2,83.12737214660403,9492.56,28.71387121236006,5722.8,644.1977336191117,19095.24,81.32909934334697,10793.28,59.04067750288779,6710.08,255.2501392751824,50408.12,1348.14133739753,27190.72,993.4567336326228,20148.96,549.4179815040641,16692.88,591.4138530673761,20522.76,247.1217157596636,11587.8,97.744974295357,49808.16,822.028402429016,29511.8,486.111756697984,22772.12,496.6359084883009,19463.08,321.9321568281119,36065.2,156.3882348516026,21558.8,229.7391564361635,16652.44,158.2178447584216,14070.36,167.0376915549302,44538.44,138.2108765618683,26422.16,181.269673139221,20235.44,189.3135135166003,17343.76,568.989088120326,8475.76,525.378,7576.72,117.035,6612.88,55.8658,4776.64,58.618,32571.2,1189.1,20287.5,324.106,16561.3,1549.36,15101.0,1089.86
mobilenetv3_small_w7d20,27117920,8653078,3844.52,56.52689271488394,4780.36,58.03094346984202,3723.68,37.72714672487174,3448.32,52.17717508643027,3339.04,79.3062317854026,18185.88,509.5788315854574,12878.28,190.2769602447968,11225.08,113.5555969558524,10342.12,161.1975979969925,3612.879999999999,31.92200494956418,3197.24,39.46571170015815,2804.32,64.01107404191872,7248.0,46.98680665889096,5426.76,66.04076316942438,3545.28,50.02281079667555,23735.6,1100.105740372261,19769.2,421.7554741790556,15043.64,551.2848178573396,13916.16,723.7041760277469,4948.040000000001,494.9788278300396,8202.04,75.17578333479473,6129.96,65.79634032375965,27459.32,1012.337482068109,15565.08,419.5908407007951,12671.56,363.6412605852092,11711.84,206.2729609037501,8491.56,36.38351274959579,24286.84,186.1327870097045,16565.28,221.5618234263295,14221.6,289.4729002860199,13267.6,225.5895387645447,27173.12,230.7204923711806,18655.52,231.2572801016219,16085.56,321.1169357103421,15280.96,488.3987289090749,5510.3,1189.35,5938.4,895.506,2274.8,10.9618,2440.8,20.6969,10613.2,158.654,10016.0,86.4962,9539.4,305.387,9716.5,120.703,834.002089,6.172421288204027,4200.92,38.0325334417785,4966.0,45.28575935103662,3160.32,41.02947233392113,2425.36,35.65600089746465,2937.76,44.33534030544933,13287.24,108.0123252226337,9014.64,85.3172338979646,7534.16,88.34327591843083,6712.64,72.43694085202661,3084.48,30.90517108834701,2147.96,31.36301005962279,6123.76,56.51922150914678,3938.84,50.33541894133792,2478.0,58.75712722725644,18523.44,654.9139839704143,12881.96,343.0474579413175,9706.6,1137.835770223454,8927.64,1133.475747601156,6669.72,35.75865769292802,4356.52,80.50049440841963,18101.8,385.3176352050345,12230.36,261.689415911305,10052.2,223.5320111303972,9430.16,288.9695734848221,12601.64,155.3398545126137,8590.08,147.4310469338124,7198.88,172.2287595031678,6525.08,178.8668599825021,15443.52,177.7456879927049,10425.92,167.7378716927099,8748.16,183.2160866299682,7877.0,223.9078381834812,2927.92,377.696,2849.2,294.567,2052.88,90.7049,1790.16,55.2432,9978.84,118.843,8074.12,161.488,7648.6,1324.98,7127.92,252.289
mobilenetv3_small_wd2,42370944,9163766,4859.52,52.69468284371774,6049.48,49.94646734254586,4551.36,51.52310549646634,4177.4,35.34855018243323,4098.16,94.8357232270625,24201.0,449.610498098076,16839.04,439.3006697012879,13823.16,140.5991977217509,12621.16,125.3110306397645,4048.48,32.2632670385378,4080.24,26.80489507534025,3463.76,63.55676517885409,9161.24,66.08980556787863,6582.04,68.0432098008317,4386.16,53.96938391347449,33836.36,1674.805967985546,22979.48,971.8436549157483,19375.28,371.1116834593058,17924.2,610.3110026863353,5635.199999999998,1009.524323629698,10549.84,116.6727663167373,7575.64,59.70921536915387,34347.48,1675.439527288288,19989.12,758.2920978092809,16818.6,455.0299330813303,15487.6,422.8269622434217,9409.119999999995,32.23200893521842,33227.92,241.4938376025359,22993.52,318.2123969929518,19774.76,262.9742618584564,18127.04,326.3240695995317,37116.92,314.5930603176109,25625.32,227.6229724786143,22209.72,297.6854070995083,20419.4,256.8459460454846,5896.7,935.485,7320.9,1118.8,2922.5,15.8761,3078.6,25.6445,13445.0,391.924,12729.7,1134.81,11601.1,161.869,11499.6,295.612,874.5395780000002,3.12744893077305,5340.48,38.27283109465512,6206.88,36.71546812993129,3750.12,35.91247137137738,2972.4,32.54166559965854,3432.64,33.90796956469083,15956.0,66.24983018846162,10706.96,65.2315751764435,8797.32,62.38571631391276,7840.2,99.88473356824856,3771.32,17.34063435979203,2597.76,187.3602476514162,7560.88,62.31810009940932,4783.76,44.51991015264969,2965.44,50.14385705148737,23280.4,662.348729899892,13738.52,731.2027964935583,10740.76,1254.801953457198,9854.08,2520.327326678025,8150.36,58.1252991390152,5201.04,72.75684435157973,21627.04,320.1187879522225,14160.8,225.3683207551585,11650.2,167.5988066783293,10556.04,360.4265783762347,15093.16,248.5480524968964,10102.04,158.8021360057855,8355.16,136.3359615068599,7456.76,156.3588897376801,18451.0,168.9551419756143,12309.12,129.502531249393,10139.12,169.9205273061498,9033.24,147.1432716776408,3394.4,72.4304,3447.64,78.4377,2507.48,42.7824,2170.48,97.1132,12682.0,1366.84,9695.64,124.014,8785.12,93.0661,8273.12,148.166
peleenet,1016921136,11235482,44839.88,103.6815586302598,54097.84,342.5721156194707,30883.36,160.3126645028396,23866.92,96.04620554712197,28158.76,75.56733685925423,243277.16,882.4981667969628,130865.92,1357.868091384432,94287.96,810.7218748744849,78559.92,1273.222271875575,14984.84,36.54708743525262,38275.4,135.8425559241286,24442.44,68.857580555811,99113.72,126.1565757303201,59659.6,691.7369442208504,36535.76,1118.018077850264,368798.92,21999.83686288605,188038.36,5117.817346330367,138227.6,12892.08231435093,114691.2,6152.369189182326,29446.56,473.8717125974075,105318.88,298.2788386728096,62899.92,239.5555751803744,383250.72,10149.60113312834,191826.28,2807.446619545953,136662.72,3006.553116377624,107101.4,980.6863718845083,34108.47999999999,64.8912937149507,337342.88,807.506399726962,196973.92,626.1469424983244,154057.48,341.1847733999863,133733.92,723.1235534816992,374757.32,834.3361298661349,216387.92,897.7146949894493,168398.56,602.4459530945494,147058.56,1156.498096150616,37971.4,885.421,31231.4,1783.04,27210.6,57.2646,19747.6,48.607,130509.0,2059.55,87711.2,2884.45,72460.8,3654.82,65315.4,3859.16,4611.612544999995,8.348349728438913,53995.2,44.06812907306141,63212.76,55.8378223071065,33127.32,28.49522065189178,22829.6,39.53732413808502,30508.12,30.48582621481662,120513.76,568.448363881892,64999.68,100.7756796057461,45221.24,86.1892243844902,35858.96,119.1525006032186,33264.0,42.26582543852658,19364.36,154.2439314851641,70639.88,101.7327164682041,37274.24,83.39413888277761,20359.08,35.88305449651688,129867.52,1380.274381998014,70531.16,468.7910135657467,51415.92,7376.337041757244,40017.52,4896.751430244341,75288.56,258.1808792300468,39920.48,174.281868247962,149639.64,1536.517305597304,79729.56,794.2624291756472,56390.44,383.2626337121844,45711.48,382.0195932147983,111315.84,296.7913314097971,60971.12,268.6354138977213,43766.0,261.9885493680974,35044.12,223.1839277367436,138183.88,297.5837791278282,75927.32,314.4400381630813,54090.08,264.8040664340335,43347.56,338.8070931961136,27690.4,286.391,20273.9,1334.03,22758.2,203.194,14477.3,130.555,110457.0,2067.1,63998.3,2133.99,47755.2,1714.45,40791.0,1936.13
