model,flops,size,pixel4|1large|float|mean,pixel4|1large|float|std,pixel4|1med|float|mean,pixel4|1med|float|std,pixel4|2med|float|mean,pixel4|2med|float|std,pixel4|3med|float|mean,pixel4|3med|float|std,pixel4|1large1med|float|mean,pixel4|1large1med|float|std,pixel4|1small|float|mean,pixel4|1small|float|std,pixel4|2small|float|mean,pixel4|2small|float|std,pixel4|3small|float|mean,pixel4|3small|float|std,pixel4|4small|float|mean,pixel4|4small|float|std,s10|1large|float|mean,s10|1large|float|std,s10|2large|float|mean,s10|2large|float|std,s10|1med|float|mean,s10|1med|float|std,s10|2med|float|mean,s10|2med|float|std,s10|1large2med|float|mean,s10|1large2med|float|std,s10|1small|float|mean,s10|1small|float|std,s10|2small|float|mean,s10|2small|float|std,s10|3small|float|mean,s10|3small|float|std,s10|4small|float|mean,s10|4small|float|std,onefusion|1large|float|mean,onefusion|1large|float|std,onefusion|2large|float|mean,onefusion|2large|float|std,onefusion|1small|float|mean,onefusion|1small|float|std,onefusion|2small|float|mean,onefusion|2small|float|std,onefusion|3small|float|mean,onefusion|3small|float|std,onefusion|4small|float|mean,onefusion|4small|float|std,a03s|1large|float|mean,a03s|1large|float|std,a03s|2large|float|mean,a03s|2large|float|std,a03s|3large|float|mean,a03s|3large|float|std,a03s|4large|float|mean,a03s|4large|float|std,a03s|1small|float|mean,a03s|1small|float|std,a03s|2small|float|mean,a03s|2small|float|std,a03s|3small|float|mean,a03s|3small|float|std,a03s|4small|float|mean,a03s|4small|float|std,iphone7|1large|float|mean,iphone7|1large|float|std,iphone7|2large|float|mean,iphone7|2large|float|std,iphonexs|1large|float|mean,iphonexs|1large|float|std,iphonexs|2large|float|mean,iphonexs|2large|float|std,iphonexs|1small|float|mean,iphonexs|1small|float|std,iphonexs|2small|float|mean,iphonexs|2small|float|std,iphonexs|3small|float|mean,iphonexs|3small|float|std,iphonexs|4small|float|mean,iphonexs|4small|float|std,pixel4|1large|quant|mean,pixel4|1large|quant|std,pixel4|1med|quant|mean,pixel4|1med|quant|std,pixel4|2med|quant|mean,pixel4|2med|quant|std,pixel4|3med|quant|mean,pixel4|3med|quant|std,pixel4|1large1med|quant|mean,pixel4|1large1med|quant|std,pixel4|1small|quant|mean,pixel4|1small|quant|std,pixel4|2small|quant|mean,pixel4|2small|quant|std,pixel4|3small|quant|mean,pixel4|3small|quant|std,pixel4|4small|quant|mean,pixel4|4small|quant|std,s10|1large|quant|mean,s10|1large|quant|std,s10|2large|quant|mean,s10|2large|quant|std,s10|1med|quant|mean,s10|1med|quant|std,s10|2med|quant|mean,s10|2med|quant|std,s10|1large2med|quant|mean,s10|1large2med|quant|std,s10|1small|quant|mean,s10|1small|quant|std,s10|2small|quant|mean,s10|2small|quant|std,s10|3small|quant|mean,s10|3small|quant|std,s10|4small|quant|mean,s10|4small|quant|std,onefusion|1large|quant|mean,onefusion|1large|quant|std,onefusion|2large|quant|mean,onefusion|2large|quant|std,onefusion|1small|quant|mean,onefusion|1small|quant|std,onefusion|2small|quant|mean,onefusion|2small|quant|std,onefusion|3small|quant|mean,onefusion|3small|quant|std,onefusion|4small|quant|mean,onefusion|4small|quant|std,a03s|1large|quant|mean,a03s|1large|quant|std,a03s|2large|quant|mean,a03s|2large|quant|std,a03s|3large|quant|mean,a03s|3large|quant|std,a03s|4large|quant|mean,a03s|4large|quant|std,a03s|1small|quant|mean,a03s|1small|quant|std,a03s|2small|quant|mean,a03s|2small|quant|std,a03s|3small|quant|mean,a03s|3small|quant|std,a03s|4small|quant|mean,a03s|4small|quant|std,iphone7|1large|quant|mean,iphone7|1large|quant|std,iphone7|2large|quant|mean,iphone7|2large|quant|std,iphonexs|1large|quant|mean,iphonexs|1large|quant|std,iphonexs|2large|quant|mean,iphonexs|2large|quant|std,iphonexs|1small|quant|mean,iphonexs|1small|quant|std,iphonexs|2small|quant|mean,iphonexs|2small|quant|std,iphonexs|3small|quant|mean,iphonexs|3small|quant|std,iphonexs|4small|quant|mean,iphonexs|4small|quant|std
pvt-tiny-224,3856383984.0,53005991,179229.36,200.2092665188103,211181.08,908.0776143039756,113338.36,500.9299256383072,80913.72,908.5704604487205,107294.96,390.3933892882922,1188312.4,14174.72067590751,617301.04,5158.074613496784,425621.12,5151.921174241702,499697.28,43312.62418696886,196393.92,14284.59086406048,135861.76,16529.09526448438,374694.52,2111.239221310555,214043.8,19766.51488553306,212784.0,51726.72572123622,1322196.0,104222.8343502517,659423.28,25582.1127220095,481340.88,26050.93023493787,661348.12,112087.7186750877,392583.44,2344.437605567698,215113.84,1527.529814569915,1561883.6,15401.63053186253,758370.48,5314.445876062715,504344.28,3381.963329428632,396685.08,3513.758886662544,1022928.8,18946.33543881244,545206.56,904.4069473417374,404597.52,553.5171267449634,334681.56,889.8033077034497,1171892.0,824.9266634071176,625393.28,1163.965171987547,464685.12,1325.911620584117,381942.12,1586.145373413168,256303.0,14243.5,175951.0,2947.24,192080.0,9566.26,121848.0,9809.53,842015.0,2555.6,443163.0,5631.96,319096.0,14087.3,259781.0,7518.32,337059.84,265.8460727563979,399766.8,380.4168240233336,206576.16,569.9924687221753,140623.04,288.8795569091035,195114.52,107.8525363633141,1050498.0,13202.82454628554,561590.56,4825.212800115659,394534.64,11062.53507973647,497003.96,54148.11429808429,252275.84,12887.07660466096,166750.48,17087.80626322759,428173.04,2521.315093041725,235943.4,13615.10199153866,240448.64,47473.31502381522,1036796.68,52043.18317990935,558341.0,24561.1580036447,457955.8,33320.57072620456,569134.04,61336.15570312832,449379.08,675.7553947990353,240004.44,228.8428421428121,1174122.4,6463.235895431947,632027.48,3348.372155182276,445693.88,1605.18804680324,357344.2,3781.760373159569,869585.8,598.9872118835259,471437.32,406.4247748353931,337354.28,259.8597344722726,269966.88,283.1438249370803,1092971.6,502.1926323633194,589003.8,406.148445768293,417140.68,365.0473635023269,334767.68,531.4821329075888,211874.0,5009.3,143984.0,1327.3,154006.0,369.618,93807.6,262.967,722506,5340.02,381798.0,4668.29,269246.0,5712.81,220135.0,5649.89
swiftformer-l1,3190841835.0,48315713,172061.2,318.5860009479387,207684.72,983.714979859512,112929.64,561.306609973551,83726.36,360.5915007317838,104251.68,251.3621642172903,1082480.0,15481.65650051699,552011.96,6961.313781061734,384762.2,4446.831258323166,527491.6,56530.49531500674,179374.48,15378.30788642236,130918.52,16047.35928212489,354595.28,4082.58711622912,202282.84,11736.76305181288,220394.92,58294.39103510388,1258085.6,66011.7592603015,652449.48,31935.96010157828,489746.92,36923.46548840724,819787.48,131293.2187933924,370107.96,755.8218562597935,205568.8,260.3729632661579,1444272.4,22012.21193428775,695947.0,6516.021172464068,487479.16,3539.149521339838,376339.32,3815.055299415724,1201684.0,2237.189308038101,666181.44,1490.220979049752,536950.4,1174.965905888337,417657.2,1224.289736949551,1349964.8,1651.283428124924,748131.68,1222.247756226208,590383.04,1536.016496786412,467970.24,2270.960400887695,242512.0,2219.83,169525.0,2699.06,176734.0,621.584,109304.0,326.6,838045.0,2412.84,460839.0,6128.09,336873.0,4100.16,285770.0,8967.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swiftformer-l3,8015174123.0,114049785,373618.32,848.1199783049566,441428.92,2693.911474714787,239575.96,546.1698988410108,170512.12,3278.564177441095,229392.72,3491.625667450622,2656563.043478261,23242.16603592677,1337163.6,8806.049229932796,898347.84,10868.89073155122,1073052.32,56047.3697864369,387531.36,20970.18243102334,268463.48,21103.72137822143,784222.04,5774.753947866523,451036.52,19013.81034747112,427288.56,75960.02865617155,3192373.684210526,99897.00623566075,1528571.2,71058.19909454502,1077527.76,59231.13356016749,1630839.6,199129.7425997432,816563.12,1907.223307743485,450851.64,398.0461159212585,4483098.571428572,40242.11064777486,2080292.8,21298.32021920978,1271397.6,18915.21065809207,937074.8,14722.48454032131,2972298.571428571,12386.89487425522,1510150.4,7247.296588383838,1064796.8,3060.66230740995,871262.32,2609.969681356471,3134735.5,7182.094036560647,1635560.8,2915.634984012916,1165816.0,7053.298802688002,966213.96,10596.66618321064,473597.0,40475.2,323790.0,2652.72,351881.0,9139.97,211776.0,3187.6,1640210.0,6006.81,887427.0,4487.61,621783.0,5315.77,532955.0,8888.97,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swiftformer-s,1968224939.0,24455173,118845.6,320.6029319890883,143472.48,350.8424284490118,80123.44,346.1214908092244,59066.6,370.7841420557249,72854.04,290.8486176690548,720187.96,11446.51045683356,371007.36,4414.173878587022,263655.56,3285.886097599855,403342.56,77384.56786470026,124795.64,17567.35231474567,90318.92,15015.88829985093,237863.64,2372.860533280454,137807.24,7070.264392680092,157123.92,41854.8945285208,812927.84,25054.39934970304,447059.76,30113.96590989636,344600.12,32788.48485834013,569828.92,129757.9497347026,247394.52,865.6409934840194,140705.36,244.7589638807944,914972.24,12427.59450024018,474241.12,3431.810301517262,333332.8,4068.085849634936,256357.84,3545.239914928185,836561.8,1397.011352852939,474052.52,546.2154241688896,363207.68,1061.162107125956,302708.72,16504.7806735382,955421.96,2743.405423629545,535680.04,1302.432078229034,405747.12,561.1995238772035,340716.8,19848.9643941441,162722.0,2578.11,117893.0,2185.1,123480.0,201.51,87835.6,9184.72,588918.0,3712.91,326662.0,4189.4,240363.0,4099.27,205365.0,4898.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swiftformer-xs,1203955155.0,13984973,86914.44,222.3629609444882,105679.0,346.4054272092168,58381.64,438.9710587271102,44986.12,242.7110743250089,53989.52,131.4528417342128,511332.16,8925.86015431566,268723.36,4280.81936904607,193182.12,4333.431382357404,298184.6,82335.2541571349,88213.36,8179.568667747707,65945.28,12385.23166200778,171944.28,3397.294753417784,99665.44,4903.780191484932,111099.16,36907.28655718813,594927.48,24505.01714363,323217.76,24562.72574496568,248270.32,30730.83497690227,470982.2,109110.6407313237,176553.36,773.1672460729309,100794.56,262.120747748056,636686.68,9084.58124393194,334139.84,3956.529354674372,237525.52,3962.960520822785,182406.52,1408.825130951319,621729.8,956.5248768327983,351116.0,637.1149974690597,271069.24,614.1487950000391,226703.44,30530.64537028983,713880.92,2100.886192443561,397672.88,521.8347109957328,303415.76,554.1829502971018,246032.0,1165.300304642542,140233.0,4255.81,102629.0,2271.72,95550.4,902.706,68916.8,6402.32,442253.0,2655.51,247080.0,4212.37,191614.0,14599.2,156034.0,7133.69,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swin-base-patch4-window12-384,94032673816.0,382320196,3342743.333333333,17938.15982139132,3896596.25,3740.870344919749,2226364.0,35237.05050085776,1815361.6,21131.20246081609,2344377.6,28183.70341598137,25527140.0,60364.64528182038,12353300.0,36375.98108642569,8378843.75,43927.40486800353,8424282.5,26066.02853811835,3741517.647058824,72768.98123347465,2648449.130434783,52817.60888131447,10003853.33333333,499183.6866547446,4288279.285714285,133802.542601524,3206808.947368421,104231.5754711966,27165220.0,220450.1884780324,12659800.0,116527.9365645852,8977028.57142857,130883.3853287041,9090295.714285715,70308.1764920173,7847292.5,5056.297434882565,4089779.333333333,8097.405729957933,37633100.0,170993.5320414196,15340920.0,37236.40154472502,9560938.57142857,18829.23291706006,7080433.333333333,13565.52820776086,24008800.0,414940.2607605099,12215240.0,258075.7377205382,9873565.714285715,89037.51823282827,7622686.25,53191.76203546466,30092720.0,191219.5220159281,15021840.0,39722.51754357974,11307183.33333333,169279.0144176833,8628980.0,32056.0531391053,4448830.0,32459.7,2987430.0,101979.0,3170330.0,18336.4,2180730.0,70198.9,13440800.0,11935.2,6842340.0,10660.6,4805210.0,9671.02,3904590.0,14593.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swin-base-patch4-window7-224,30825668696.0,354743683,1052063.6,944.4908893155085,1230166.0,2633.446411074279,679602.72,14974.39519318226,546886.4,12431.400970124,705312.76,19027.58213810677,8557546.25,38894.37264486342,4177422.666666667,15288.24754145775,2720730.434782609,12775.10741153207,2893465.238095238,68143.96983551304,1158754.8,26057.11067942876,835128.12,33517.77648988071,2370404.4,8869.451879344067,1393548.4,27028.0988129021,1092424.8,61093.1718155147,8784948.57142857,178140.5120707144,4278816.0,50410.68019113939,3023361.5,66465.09996043037,3378426.111111111,119252.9617679666,2513784.166666667,7909.754482423726,1330371.6,1449.994979301653,12520320.0,90833.54886824581,5307830.0,16799.66815148442,3224123.157894737,22535.09661619815,2538478.75,9603.013551528153,7489416.666666667,12598.38614003132,4031930.0,108291.8655609306,2921618.571428571,151529.4850542835,2356707.6,106586.5053852503,8705327.142857144,472256.7166493327,4476949.285714285,157723.8814902389,3233272.631578947,183288.9793063949,2589323.333333333,112924.746463691,1356670.0,18564.2,949686.0,109427.0,982314.0,28615.1,615693.0,41582.1,4309460.0,5969.03,2270000.0,4755.76,1577210.0,7154.47,1314810.0,14246.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swin-small-patch4-window7-224,17454581576.0,201257028,649459.04,621.4797489862401,769791.6,3232.776936319609,406094.28,2606.384875953665,314893.44,7075.344356736286,410934.16,8274.637798381267,4116085.333333333,14501.27252653673,2085458.0,6882.290897659005,1423544.0,13089.09653108266,1797041.6,51172.09096216413,705898.08,19410.18528076432,500219.12,27248.07708785337,1439720.4,6911.720758248267,826782.72,19676.20320797689,704506.44,83379.76521486732,4815439.230769231,226743.6701333956,2324998.8,66528.08323227116,1621369.2,62246.76845716571,2082423.2,176444.8468552142,1518895.6,3364.942888074031,809872.76,1393.20813319475,6487883.0,41624.87863045368,2810085.454545455,23372.61368028689,1686548.0,8725.154898338482,1325029.2,7362.861356836756,4047435.333333333,3051.537026192247,2226947.2,4528.565795039309,1600792.4,2226.321234682902,1330763.6,1340.694983954218,4466225.714285715,5243.132534612319,2435328.0,3267.749072373826,1734862.4,1371.566345460547,1445645.2,4458.885170084558,836044.0,26580.6,579304.0,101382.0,611035.0,19681.5,411760.0,3327.52,2705620.0,3125.44,1435990.0,5397.15,1009810.0,6503.39,844954.0,13697.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swin-tiny-patch4-window7-224,8964379016.0,114551683,349536.4,701.2741546642084,416011.52,917.0656735479744,217669.36,879.6673407601307,161701.04,4570.615280068975,211272.72,3182.765483286508,2288028.8,22404.1643129129,1142941.2,8355.766545326647,768171.04,11037.3652634313,902597.04,55365.57353336458,383693.24,29359.68274662381,263314.4,17033.35485921667,763749.6,3976.813437917348,431547.36,12512.30292114126,371535.72,66722.998584608,2528819.583333333,100932.3928214313,1243197.6,44094.30777594768,865969.72,33449.78497691129,1110648.8,110687.6556401842,805028.64,811.1734157379666,430277.4,1374.211133705443,3356823.888888889,20279.18339877096,1461296.0,10677.09098959075,893684.08,6137.794241712571,706542.24,4589.087292959243,2088287.6,2571.535385718034,1121900.0,2761.935553194535,827053.4,1091.802399704269,683493.24,3236.028421136008,2331612.8,2271.606515222212,1248341.6,1930.191037177409,907478.72,1547.866493467702,749818.44,3574.086882883515,419212.0,29732.6,294767.0,3925.08,316675.0,2170.7,217032.0,19799.5,1504390.0,26115.1,792309.0,5683.0,557103.0,6438.96,465529.0,6853.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swinv2-base-patch4-window12-192-22k,23715777463.0,437614143,906702.12,616.3498564938585,1059174.0,2228.945939227778,576069.68,12109.35556244014,469660.04,10918.23789255391,593596.4,9238.495877576608,6934047.777777778,34827.35475895597,3346397.222222222,13627.63564948307,2256698.4,27898.39947810627,2585354.166666667,79650.3271554626,964876.0,24512.02970624832,702005.52,26083.93796514629,1990680.0,7956.595754466856,1162964.0,37543.90858714633,983713.32,82448.75473879275,7269078.888888889,262690.9415366889,3435860.0,53620.93310141727,2612763.043478261,61800.36452930218,3124226.5,210921.3960288287,2099987.2,3231.831084694867,1112944.8,753.584076264885,10096850.0,36465.04033545921,4207898.0,25075.15801213092,2649484.347826087,17156.85940301048,1981273.2,9512.366990397291,7347366.666666667,15819.07990019928,3780691.25,36515.36301253898,2901566.666666667,25083.65685600569,2198923.2,10521.45872776204,8386045.0,20131.02332222582,4231600.0,9311.687279972411,3274652.105263158,37823.48540522735,2499153.2,13004.71690426208,1158690.0,60326.0,881409.0,86165.1,857617.0,52873.7,554542.0,32033.5,3524430.0,5705.79,1891310.0,9325.35,1362440.0,7272.32,1143760.0,16847.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swinv2-base-patch4-window16-256,43854291104.0,352548684,1920039.6,1991.637477052488,2275935.6,4005.344509527239,1272933.6,24347.13122813445,1038692.0,19315.99088838054,1351258.8,32327.01004670862,14065920.0,49785.67665503804,6892494.444444444,47851.67409381042,4630252.307692308,30636.42029547039,4876276.923076923,101137.6537493191,2042568.0,47523.09930970412,1479115.6,39566.44033319147,4241800.0,280638.6984481411,2486365.6,114192.1226032689,2123332.0,137820.7995042838,14584840.0,297028.5077227437,7189760.0,84922.92492476797,5209840.0,76299.91874176537,5967952.727272728,406050.848922575,4389342.857142857,6977.994419777719,2343172.8,4960.309280679986,20148260.0,92995.34612011506,8776785.714285715,17921.3510788053,5710548.181818182,12581.26010322988,4054390.0,9827.875321417816,13621480.0,6870.924246416926,7219772.222222222,26980.38455280584,5783171.818181818,17161.31316133726,4409899.285714285,20002.54071872075,16976860.0,74347.22859663298,8677230.0,36085.07764397118,6438763.0,18478.04916651106,4992553.846153846,25658.80581742516,2367610.0,6726.11,1622720.0,46181.1,1681430.0,16873.3,1195910.0,88615.8,6955720.0,8373.17,3744850.0,29612.4,2704900.0,21727.0,2658020.0,200284.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swinv2-base-patch4-window8-256,40598200736.0,352064533,1429196.8,1073.799683367433,1684280.8,1701.497975314693,931894.88,23397.42201751295,772584.56,15600.37168295679,985758.0,25094.24629989911,11470516.66666667,54188.32643865486,5566787.272727272,16149.30119000881,3717471.764705882,20646.42434084613,3882563.125,59369.12462706836,1552274.0,31140.27167511549,1107232.8,35422.74608440176,3187668.947368421,9138.843007927519,1876234.0,34626.81758406337,1611715.6,98552.34905693521,11656550.0,198444.440167351,5720532.727272728,49056.65501899709,4091070.0,73966.1777661475,4556718.571428572,260859.7131973194,3434063.333333333,7235.042808749956,1796208.4,5227.179491848353,16671860.0,125934.3098603395,7128757.777777778,28319.78922464634,4530517.857142857,10205.37965876781,3238378.947368421,12852.12900435559,11419883.33333333,55037.96921721908,5847703.636363637,18956.99164507399,4392775.0,34880.84733366272,3410058.333333333,9150.978848674546,12930120.0,80194.42374629299,6601947.0,49356.52014678506,5127293.333333333,63364.23298851035,3921766.875,17286.40206880469,1807490.0,31521.8,1399070.0,313845.0,1335170.0,23721.0,905469.0,83271.3,5709880.0,5436.55,3019880.0,4229.34,2252580.0,82763.2,1746340.0,8786.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
swinv2-tiny-patch4-window16-256,13282615310.0,114126880,657169.92,1890.075171415148,788854.24,2097.577350754913,422591.76,3208.999897538172,320994.64,7419.021023720044,426478.2,12464.75235213279,4084438.0,26374.55041007018,2043614.4,13506.79150057481,1377104.4,12709.44942316543,1614486.8,46298.02541966558,677456.56,23208.88093309111,500994.84,33769.88824225511,1336332.4,7559.677919065071,767188.76,21013.83047286715,706076.6,75816.59897937918,4425439.285714285,137747.1994252144,2212329.2,44896.31779288809,1639280.8,48379.58031401264,1983913.6,118333.8374559027,1464411.2,3935.801133187499,799992.12,1035.856218594067,5785891.818181818,60988.27201984773,2684196.956521739,10736.8651545009,1708783.6,8294.658946575199,1260889.6,5776.005180053079,4119468.666666667,9228.97312212409,2262984.8,3610.06384431079,1624678.0,16802.45767737565,1312287.6,4363.01939486865,4647180.769230769,5657.673429869672,2535326.666666667,2744.817338589623,1790589.2,2217.391115703317,1456778.0,7199.412753829301,827397.0,7975.51,544931.0,37726.1,566475.0,23636.5,352933.0,9737.57,2441560.0,8261.04,1323950.0,7818.98,966212.0,8343.29,798193.0,8655.47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
